id,lat,lng,unverified,description,season_start,season_stop,no_season,quality_rating,yield_rating,author,address,city,state,country,created_at,updated_at,access,import_link,muni,types
305864,38.5660002141226,-121.748636770662,false,[1x] Mexican fan palm (Washingtonia robusta),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:01:44 UTC,2016-12-02 11:36:31 UTC,,http://fallingfruit.org/imports/96,true,"{""Mexican fan palm""}"
300240,38.5552730887348,-121.765680791788,false,[1x] Almond (Prunus dulcis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:57 UTC,2016-12-06 23:39:01 UTC,,http://fallingfruit.org/imports/96,true,{Almond}
283621,38.5501721771396,-121.772622581566,false,[1x] Strawberry madrone (Arbutus unedo),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:39 UTC,2016-12-09 16:14:18 UTC,,http://fallingfruit.org/imports/96,true,"{""Strawberry tree""}"
285015,38.5406093979367,-121.718434071591,false,[1x] Northern hackberry (Celtis occidentalis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:50 UTC,2016-12-02 18:49:15 UTC,,http://fallingfruit.org/imports/96,true,"{""Common hackberry""}"
284666,38.5562634126994,-121.730041752278,false,[1x] European hackberry (Celtis australis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:47 UTC,2016-12-08 03:28:12 UTC,,http://fallingfruit.org/imports/96,true,"{""Mediterranean hackberry""}"
1761628,38.544775,-121.705907,false,,,,false,Fair,Good,Patrick Schwientek,,Davis,California,United States,2019-11-04 17:40:59 UTC,2019-11-04 17:40:59 UTC,Public,,false,{Fig}
284163,38.5403486189117,-121.71887224276,false,[1x] Strawberry madrone (Arbutus unedo),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:43 UTC,2016-12-01 13:28:11 UTC,,http://fallingfruit.org/imports/96,true,"{""Strawberry tree""}"
292506,38.5705891080963,-121.750826646325,false,[1x] Edible apple (Malus domestica),,,,,Poor,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:53 UTC,2016-12-05 16:20:59 UTC,,http://fallingfruit.org/imports/96,true,{Apple}
285862,38.5413644400527,-121.718386998086,false,[1x] Northern hackberry (Celtis occidentalis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:57 UTC,2016-12-02 03:27:09 UTC,,http://fallingfruit.org/imports/96,true,"{""Common hackberry""}"
283611,38.5403547291833,-121.71866349106,false,[1x] Strawberry madrone (Arbutus unedo),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:39 UTC,2016-12-05 21:47:04 UTC,,http://fallingfruit.org/imports/96,true,"{""Strawberry tree""}"
301308,38.5462029021547,-121.745136818858,false,[1x] Roble negro (Quercus ilex),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:01:06 UTC,2016-12-04 05:23:49 UTC,,http://fallingfruit.org/imports/96,true,"{""Holm oak""}"
303538,38.5383282232859,-121.722089819519,false,[1x] California laurel (Umbellularia californica),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:01:25 UTC,2016-12-03 15:58:00 UTC,,http://fallingfruit.org/imports/96,true,"{""California laurel""}"
642,38.55394,-121.742889,false,"Navel, I think. On the edge of the property of this rental house and the park. Tall tree, though, many oranges on the ground after rains. Very sweet",,,,,,Fruit Trees in Davis,,Davis,California,United States,2013-02-07 00:20:28 UTC,2016-12-01 15:52:16 UTC,,http://fallingfruit.org/imports/12,false,{Orange}
284165,38.5508135522291,-121.77199266467,false,[1x] Strawberry madrone (Arbutus unedo),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:43 UTC,2016-12-06 14:20:15 UTC,,http://fallingfruit.org/imports/96,true,"{""Strawberry tree""}"
289498,38.566369,-121.75621,false,[1x] Ginkgo (Ginkgo biloba). Owned by Tree Davis.,,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:28 UTC,2016-12-03 11:10:09 UTC,,http://fallingfruit.org/imports/96,true,{Ginkgo}
284659,38.5516239616587,-121.687993385067,false,[1x] European hackberry (Celtis australis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:47 UTC,2016-12-07 02:48:33 UTC,,http://fallingfruit.org/imports/96,true,"{""Mediterranean hackberry""}"
289256,38.56669,-121.756139,false,[1x] Ginkgo (Ginkgo biloba). Owned by Tree Davis.,,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:26 UTC,2016-12-08 00:18:38 UTC,,http://fallingfruit.org/imports/96,true,{Ginkgo}
595373,38.54952433333333,-121.74015141666666,false,,,,false,Poor,Poor,Caleb,,Davis,California,United States,2013-06-08 19:44:58 UTC,2013-06-08 19:44:58 UTC,Public,,false,{Fig}
290586,38.5560252533512,-121.766050393547,false,[1x] Honeylocust (Gleditsia triacanthos),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:37 UTC,2016-12-06 12:53:09 UTC,,http://fallingfruit.org/imports/96,true,"{""Honey locust""}"
297160,38.5583882424939,-121.744604951737,false,[1x] Italian stone pine (Pinus pinea),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:32 UTC,2016-12-03 14:14:59 UTC,,http://fallingfruit.org/imports/96,true,"{""Stone pine""}"
300044,38.5684087747272,-121.72813482929,false,[1x] Cherry plum (Prunus cerasifera),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:56 UTC,2016-12-07 20:45:26 UTC,,http://fallingfruit.org/imports/96,true,"{""Cherry plum""}"
284187,38.5403542198505,-121.719293825967,false,[1x] Strawberry madrone (Arbutus unedo),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:43 UTC,2016-12-07 16:30:47 UTC,,http://fallingfruit.org/imports/96,true,"{""Strawberry tree""}"
284205,38.5516181245856,-121.772158742927,false,[1x] Strawberry madrone (Arbutus unedo),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:44 UTC,2016-12-07 15:07:53 UTC,,http://fallingfruit.org/imports/96,true,"{""Strawberry tree""}"
290022,38.562467,-121.748179,false,[1x] Ginkgo (Ginkgo biloba). Owned by Tree Davis.,,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:32 UTC,2016-12-09 03:51:59 UTC,,http://fallingfruit.org/imports/96,true,{Ginkgo}
288925,38.564419,-121.756228,false,[1x] Ginkgo (Ginkgo biloba). Owned by Tree Davis.,,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:23 UTC,2016-12-06 13:36:37 UTC,,http://fallingfruit.org/imports/96,true,{Ginkgo}
289879,38.5660890081959,-121.719674466393,false,[1x] Ginkgo (Ginkgo biloba),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:31 UTC,2016-12-02 03:34:23 UTC,,http://fallingfruit.org/imports/96,true,{Ginkgo}
294449,38.5595078913534,-121.745985587496,false,[1x] Fruitless mullberry (Morus alba),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:09 UTC,2016-12-01 14:33:32 UTC,,http://fallingfruit.org/imports/96,true,"{""White mulberry""}"
595213,38.55916644006221,-121.729423145998,false,,May,June,false,,,,"1508 pole line, davis
",Davis,California,United States,2013-05-27 23:59:09 UTC,2016-12-03 23:23:04 UTC,Private,,false,{Apricot}
293426,38.5652051350784,-121.749284109746,true,[1x] Apple (Malus sp),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:01 UTC,2016-12-02 02:42:05 UTC,,http://fallingfruit.org/imports/96,true,{Apple}
621,38.557796,-121.698776,true,"Not sure if this is private or public. Looks like a public park to me, but could be a front lot for a house. Ask around before you pick? The quinces are beautiful and almost on the street.",,,false,,,Fruit Trees in Davis,,Davis,California,United States,2013-02-07 00:20:27 UTC,2013-09-25 20:33:35 UTC,,http://fallingfruit.org/imports/12,false,{Quince}
283874,38.5516445917991,-121.77267859052,false,[1x] Strawberry madrone (Arbutus unedo),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:41 UTC,2016-12-08 15:19:52 UTC,,http://fallingfruit.org/imports/96,true,"{""Strawberry tree""}"
1720075,38.541265,-121.743855,false,,October,December,false,,,j,,Davis,California,United States,2018-02-21 17:38:13 UTC,2018-02-21 17:38:13 UTC,Public,,false,{Olive}
290697,38.5518231894605,-121.687362879881,false,[1x] Honeylocust (Gleditsia triacanthos),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:38 UTC,2016-12-08 03:07:43 UTC,,http://fallingfruit.org/imports/96,true,"{""Honey locust""}"
1720060,38.541576,-121.742224,false,,October,December,false,,,j,,Davis,California,United States,2018-02-21 17:15:34 UTC,2018-02-21 17:15:34 UTC,Public,,false,{Olive}
284650,38.5521949411295,-121.688103907031,false,[1x] European hackberry (Celtis australis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:47 UTC,2016-12-09 01:43:01 UTC,,http://fallingfruit.org/imports/96,true,"{""Mediterranean hackberry""}"
285175,38.5700408213227,-121.72858353827,false,[1x] Northern hackberry (Celtis occidentalis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:52 UTC,2016-12-01 13:28:18 UTC,,http://fallingfruit.org/imports/96,true,"{""Common hackberry""}"
283203,38.5507769029343,-121.773146935884,false,[1x] Silver maple (Acer saccharinum),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:35 UTC,2016-12-03 16:59:55 UTC,,http://fallingfruit.org/imports/96,true,"{""Silver maple""}"
285186,38.5444929636487,-121.723866584068,false,[1x] Northern hackberry (Celtis occidentalis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:52 UTC,2016-12-02 18:25:09 UTC,,http://fallingfruit.org/imports/96,true,"{""Common hackberry""}"
285212,38.5411082619585,-121.718421474998,false,[1x] Northern hackberry (Celtis occidentalis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:52 UTC,2016-12-08 12:49:44 UTC,,http://fallingfruit.org/imports/96,true,"{""Common hackberry""}"
289746,38.5679316469836,-121.72781692427,false,[1x] Ginkgo (Ginkgo biloba),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:30 UTC,2016-12-07 05:59:54 UTC,,http://fallingfruit.org/imports/96,true,{Ginkgo}
290170,38.5574655821093,-121.699038852572,false,[1x] Honeylocust (Gleditsia triacanthos),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:33 UTC,2016-12-05 10:11:14 UTC,,http://fallingfruit.org/imports/96,true,"{""Honey locust""}"
290061,38.564165,-121.755995,false,[1x] Ginkgo (Ginkgo biloba). Owned by Tree Davis.,,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:33 UTC,2016-12-03 11:10:10 UTC,,http://fallingfruit.org/imports/96,true,{Ginkgo}
283740,38.5503487602424,-121.771985219081,false,[1x] Strawberry madrone (Arbutus unedo),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:40 UTC,2016-12-03 04:23:40 UTC,,http://fallingfruit.org/imports/96,true,"{""Strawberry tree""}"
290567,38.555952439044,-121.698685080007,false,[1x] Honeylocust (Gleditsia triacanthos),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:37 UTC,2016-12-04 06:24:09 UTC,,http://fallingfruit.org/imports/96,true,"{""Honey locust""}"
303533,38.5474506656041,-121.706506551382,false,[1x] California laurel (Umbellularia californica),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:01:25 UTC,2016-12-02 08:30:37 UTC,,http://fallingfruit.org/imports/96,true,"{""California laurel""}"
291342,38.5377755775667,-121.720189996868,false,[1x] Hind walnut (Juglans hindsii),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:43 UTC,2016-12-04 01:09:54 UTC,,http://fallingfruit.org/imports/96,true,"{""Northern california walnut""}"
285040,38.5604742674651,-121.717061447121,false,[1x] Northern hackberry (Celtis occidentalis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:50 UTC,2016-12-01 12:02:34 UTC,,http://fallingfruit.org/imports/96,true,"{""Common hackberry""}"
293596,38.5719561182045,-121.754222463903,false,[1x] Apple (Malus sylvestris),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:02 UTC,2016-12-03 22:18:17 UTC,,http://fallingfruit.org/imports/96,true,"{""European crabapple""}"
290134,38.5554401559731,-121.767066668715,false,[1x] Honeylocust (Gleditsia triacanthos),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:33 UTC,2016-12-03 14:55:33 UTC,,http://fallingfruit.org/imports/96,true,"{""Honey locust""}"
301166,38.5654887656922,-121.729041931447,false,[1x] Roble negro (Quercus ilex),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:01:05 UTC,2016-12-03 02:51:19 UTC,,http://fallingfruit.org/imports/96,true,"{""Holm oak""}"
299553,38.5682817654973,-121.728022607103,false,[1x] Cherry plum (Prunus cerasifera),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:51 UTC,2016-12-03 05:50:58 UTC,,http://fallingfruit.org/imports/96,true,"{""Cherry plum""}"
284684,38.5711155801517,-121.752893326218,false,[1x] European hackberry (Celtis australis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:48 UTC,2016-12-08 05:33:47 UTC,,http://fallingfruit.org/imports/96,true,"{""Mediterranean hackberry""}"
1720106,38.542594,-121.765696,false,"so the big blackberry bush is near a chicken coop in the middle of the garden, the next to it is another blackberry bush",,,false,Excellent,Excellent,j,,Davis,California,United States,2018-02-24 07:39:32 UTC,2018-02-24 07:39:32 UTC,,,false,{Blackberry}
294478,38.5668630524533,-121.748881811145,false,[1x] Fruitless mullberry (Morus alba),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:09 UTC,2016-12-03 07:16:38 UTC,,http://fallingfruit.org/imports/96,true,"{""White mulberry""}"
290550,38.5559158682979,-121.766004616585,false,[1x] Honeylocust (Gleditsia triacanthos),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:37 UTC,2016-12-09 16:55:09 UTC,,http://fallingfruit.org/imports/96,true,"{""Honey locust""}"
285339,38.5445719362374,-121.724152210723,false,[1x] Northern hackberry (Celtis occidentalis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:53 UTC,2016-12-02 03:04:29 UTC,,http://fallingfruit.org/imports/96,true,"{""Common hackberry""}"
292513,38.5446918360903,-121.744634105451,false,[1x] Edible apple (Malus domestica),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:53 UTC,2016-12-08 08:41:00 UTC,,http://fallingfruit.org/imports/96,true,{Apple}
290584,38.5558451416834,-121.766255838315,false,[1x] Honeylocust (Gleditsia triacanthos),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:37 UTC,2016-12-06 19:20:14 UTC,,http://fallingfruit.org/imports/96,true,"{""Honey locust""}"
303464,38.5383230087651,-121.722081800501,false,[1x] California laurel (Umbellularia californica),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:01:24 UTC,2016-12-08 21:24:37 UTC,,http://fallingfruit.org/imports/96,true,"{""California laurel""}"
1756937,38.543099,-121.753999,false,,April,June,false,Very Good,Good,,,Davis,California,United States,2019-04-28 02:41:35 UTC,2019-04-28 02:41:35 UTC,Public,,false,{Loquat}
1720076,38.541312,-121.743772,false,,October,December,false,,,j,,Davis,California,United States,2018-02-21 17:39:45 UTC,2018-02-21 17:39:45 UTC,Public,,false,{Olive}
301165,38.565782973099,-121.72907472205,false,[1x] Roble negro (Quercus ilex),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:01:05 UTC,2016-12-06 18:16:00 UTC,,http://fallingfruit.org/imports/96,true,"{""Holm oak""}"
301145,38.5561203760703,-121.76723338411,false,[1x] Roble negro (Quercus ilex),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:01:05 UTC,2016-12-07 12:00:12 UTC,,http://fallingfruit.org/imports/96,true,"{""Holm oak""}"
291517,38.5652611356559,-121.74948412006,false,[1x] Black walnut (Juglans nigra),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:45 UTC,2016-12-05 10:11:17 UTC,,http://fallingfruit.org/imports/96,true,"{""Black walnut""}"
301296,38.559222354284,-121.746616391302,false,[1x] Roble negro (Quercus ilex),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:01:06 UTC,2016-12-02 03:27:40 UTC,,http://fallingfruit.org/imports/96,true,"{""Holm oak""}"
284136,38.5516475774323,-121.77268390833,false,[1x] Strawberry madrone (Arbutus unedo),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:43 UTC,2016-12-01 13:06:41 UTC,,http://fallingfruit.org/imports/96,true,"{""Strawberry tree""}"
1720087,38.541431,-121.743024,false,,October,December,false,,,j,,Davis,California,United States,2018-02-22 18:30:05 UTC,2018-02-22 18:30:05 UTC,Public,,false,{Olive}
285215,38.5601648044231,-121.717055078318,false,[1x] Northern hackberry (Celtis occidentalis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:52 UTC,2016-12-03 18:25:39 UTC,,http://fallingfruit.org/imports/96,true,"{""Common hackberry""}"
296866,38.5568748987029,-121.710443516678,false,[1x] Olive (Olea europaea),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:29 UTC,2016-12-07 17:54:06 UTC,,http://fallingfruit.org/imports/96,true,{Olive}
283668,38.5461701946262,-121.745176250289,false,[1x] Strawberry madrone (Arbutus unedo),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:39 UTC,2016-12-08 02:25:00 UTC,,http://fallingfruit.org/imports/96,true,"{""Strawberry tree""}"
283780,38.5509671174388,-121.772006851561,false,[1x] Strawberry madrone (Arbutus unedo),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:40 UTC,2016-12-08 12:06:02 UTC,,http://fallingfruit.org/imports/96,true,"{""Strawberry tree""}"
286173,38.541416665873,-121.718076894996,false,[1x] Northern hackberry (Celtis occidentalis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:00 UTC,2016-12-01 19:49:32 UTC,,http://fallingfruit.org/imports/96,true,"{""Common hackberry""}"
290766,38.5552243907832,-121.765102720404,false,[1x] Honeylocust (Gleditsia triacanthos),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:38 UTC,2016-12-03 06:53:49 UTC,,http://fallingfruit.org/imports/96,true,"{""Honey locust""}"
1756241,38.552164,-121.751148,false,In front yard.,February,June,false,Excellent,Very Good,,,Davis,California,United States,2019-01-19 23:45:15 UTC,2019-01-19 23:45:15 UTC,Private,,false,{Orange}
290917,38.5386778080149,-121.72089096948,false,[1x] Hind walnut (Juglans hindsii),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:40 UTC,2016-12-02 21:08:48 UTC,,http://fallingfruit.org/imports/96,true,"{""Northern california walnut""}"
657329,38.537275900214105,-121.72745185690422,false,Rosemary bushes all around this complex.  Walk around and look.,,,true,,,Elliot,,Davis,California,United States,2013-11-18 23:04:01 UTC,2013-11-18 23:06:09 UTC,Public,,false,{Rosemary}
302010,38.5683696081995,-121.728280312074,false,[1x] California peppertree (Schinus molle),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:01:12 UTC,2016-12-06 16:50:59 UTC,,http://fallingfruit.org/imports/96,true,"{""Peruvian pepper tree""}"
288500,38.562123,-121.747675,false,[1x] Ginkgo Autumn Gold (Ginkgo biloba). Owned by Tree Davis.,,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:20 UTC,2016-12-03 01:36:05 UTC,,http://fallingfruit.org/imports/96,true,{Ginkgo}
595113,38.55471314000858,-121.73331275582314,false,"Overhangs the sidewalk, but ask if you take more then one or two, the owners are friendly!",September,November,false,Very Good,Very Good,,,Davis,California,United States,2013-05-18 21:02:32 UTC,2016-12-03 23:07:05 UTC,Private,,false,{Pomegranate}
290301,38.5578996418856,-121.698702680142,false,[1x] Honeylocust (Gleditsia triacanthos),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:35 UTC,2016-12-08 02:25:19 UTC,,http://fallingfruit.org/imports/96,true,"{""Honey locust""}"
613,38.559711,-121.722679,false,Maybe Galas or Fujis,,,,,,Fruit Trees in Davis,,Davis,California,United States,2013-02-07 00:20:27 UTC,2016-12-03 23:39:33 UTC,,http://fallingfruit.org/imports/12,false,{Apple}
284197,38.5513548466133,-121.771989720119,false,[1x] Strawberry madrone (Arbutus unedo),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:43 UTC,2016-12-08 08:59:07 UTC,,http://fallingfruit.org/imports/96,true,"{""Strawberry tree""}"
595371,38.54640023333333,-121.74325426666667,true,Just putting on fruit in June?,,,false,,,Caleb,,Davis,California,United States,2013-06-08 16:32:16 UTC,2013-06-08 16:32:16 UTC,,,false,{Loquat}
288303,38.5379373492815,-121.721737632434,false,[1x] Loquat tree (Eriobotrya japonica),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:18 UTC,2016-12-07 03:31:25 UTC,,http://fallingfruit.org/imports/96,true,{Loquat}
286066,38.5412601624409,-121.719771822246,false,[1x] Northern hackberry (Celtis occidentalis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:59 UTC,2016-12-08 20:18:34 UTC,,http://fallingfruit.org/imports/96,true,"{""Common hackberry""}"
290021,38.565567,-121.749005,false,[1x] Ginkgo (Ginkgo biloba). Owned by Tree Davis.,,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:32 UTC,2016-12-03 10:28:44 UTC,,http://fallingfruit.org/imports/96,true,{Ginkgo}
297244,38.5658156717644,-121.760460282887,false,[1x] Italian stone pine (Pinus pinea),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:32 UTC,2016-12-07 09:51:48 UTC,,http://fallingfruit.org/imports/96,true,"{""Stone pine""}"
297102,38.5599243896222,-121.705980622519,false,[1x] Italian stone pine (Pinus pinea),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:31 UTC,2016-12-06 18:59:08 UTC,,http://fallingfruit.org/imports/96,true,"{""Stone pine""}"
297077,38.566231152184,-121.760246879499,false,[1x] Italian stone pine (Pinus pinea),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:31 UTC,2016-12-07 23:13:47 UTC,,http://fallingfruit.org/imports/96,true,"{""Stone pine""}"
288594,38.5686467541608,-121.72877798139,false,[1x] Ginkgo (Ginkgo biloba),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:20 UTC,2016-12-01 22:07:17 UTC,,http://fallingfruit.org/imports/96,true,{Ginkgo}
284878,38.5651066660263,-121.748780929564,false,[1x] European hackberry (Celtis australis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:49 UTC,2016-12-09 02:05:18 UTC,,http://fallingfruit.org/imports/96,true,"{""Mediterranean hackberry""}"
293597,38.5719323543312,-121.75396936914,false,[1x] Apple (Malus sylvestris),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:02 UTC,2016-12-02 13:43:13 UTC,,http://fallingfruit.org/imports/96,true,"{""European crabapple""}"
284679,38.5514875730192,-121.77259627176,false,[1x] European hackberry (Celtis australis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:47 UTC,2016-12-05 07:25:06 UTC,,http://fallingfruit.org/imports/96,true,"{""Mediterranean hackberry""}"
1719384,38.540137,-121.745076,false,fruit is horribly acidic and not appropriate for eating however fruit can still be used for cleaning and killing weeds,,February,false,Poor,Good,j,,Davis,California,United States,2017-11-21 07:27:19 UTC,2018-02-21 17:26:16 UTC,Public,,false,{Citrus}
635,38.535769,-121.747626,false,"Located at the Environmental Horticulture blgd. garden. Shake the tree to get the ripest fruit to fall.

(J) still to this day after looking many time at much anguish I have neever seen this tree bear fruit",,,false,Poor,Good,Fruit Trees in Davis,,Davis,California,United States,2013-02-07 00:20:27 UTC,2019-12-12 03:06:47 UTC,Public,http://fallingfruit.org/imports/12,false,{Feijoa}
288467,38.5705126808396,-121.749884217315,true,[1x] Fig (Ficus sp),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:19 UTC,2016-12-06 20:02:53 UTC,,http://fallingfruit.org/imports/96,true,{Fig}
300207,38.5552633693879,-121.765421107567,false,[1x] Almond (Prunus dulcis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:57 UTC,2016-12-07 20:04:06 UTC,,http://fallingfruit.org/imports/96,true,{Almond}
294466,38.5596631582082,-121.74527073116,false,[1x] Fruitless mullberry (Morus alba),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:09 UTC,2016-12-08 15:42:29 UTC,,http://fallingfruit.org/imports/96,true,"{""White mulberry""}"
1720067,38.541603,-121.742073,false,,October,December,false,,,j,,Davis,California,United States,2018-02-21 17:21:54 UTC,2018-02-21 17:21:54 UTC,Public,,false,{Olive}
284071,38.5400781166584,-121.72017442191,false,[1x] Strawberry madrone (Arbutus unedo),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:42 UTC,2016-12-06 13:57:31 UTC,,http://fallingfruit.org/imports/96,true,"{""Strawberry tree""}"
284177,38.5398646374386,-121.720524977741,false,[1x] Strawberry madrone (Arbutus unedo),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:58:43 UTC,2016-12-02 03:27:00 UTC,,http://fallingfruit.org/imports/96,true,"{""Strawberry tree""}"
303524,38.5470759346463,-121.704447757007,false,[1x] California laurel (Umbellularia californica),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:01:24 UTC,2016-12-02 00:23:46 UTC,,http://fallingfruit.org/imports/96,true,"{""California laurel""}"
300329,38.5567224944222,-121.730659424702,false,[1x] Almond (Prunus dulcis),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:58 UTC,2016-12-07 20:45:27 UTC,,http://fallingfruit.org/imports/96,true,{Almond}
595117,38.555421050618456,-121.73386663198471,false,,November,May,false,Good,Good,,,Davis,California,United States,2013-05-18 21:25:15 UTC,2016-12-03 23:36:39 UTC,Private but overhanging,,false,"{Orange,Grapefruit}"
296964,38.5387225092992,-121.721528860561,false,[1x] Olive (Olea europaea),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:00:30 UTC,2016-12-09 17:36:53 UTC,,http://fallingfruit.org/imports/96,true,{Olive}
303495,38.5464950268522,-121.704259899566,false,[1x] California laurel (Umbellularia californica),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:01:24 UTC,2016-12-07 13:03:38 UTC,,http://fallingfruit.org/imports/96,true,"{""California laurel""}"
301570,38.5593892549354,-121.746877570522,false,[1x] Roble negro (Quercus ilex),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 07:01:08 UTC,2016-12-09 02:26:35 UTC,,http://fallingfruit.org/imports/96,true,"{""Holm oak""}"
288898,38.565492,-121.756153,false,[1x] Ginkgo (Ginkgo biloba). Owned by Tree Davis.,,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:23 UTC,2016-12-05 11:15:39 UTC,,http://fallingfruit.org/imports/96,true,{Ginkgo}
291336,38.5383345302549,-121.720166516069,false,[1x] Hind walnut (Juglans hindsii),,,,,,Greenprint Maps,,Davis,California,United States,2013-02-19 06:59:43 UTC,2016-12-05 19:15:52 UTC,,http://fallingfruit.org/imports/96,true,"{""Northern california walnut""}"
